 *                                      
 * one_step:  btemp=  1.000E+09 bden=  1.000E+05
 *          time                temp          den           ener          sdot          sneut         s-snu         ye            1-sum
      1  0.000000000000E+00  1.000000E+09  1.000000E+05  1.810075E+17  1.288953E+18  9.007257E+08  1.288953E+18  5.000000E-01  0.000000E+00
      2  4.263872218242E-02  1.000000E+09  1.000000E+05  2.158952E+17  4.829119E+17  9.007258E+08  4.829119E+17  5.000000E-01  4.352618E-11
      3  9.288404157797E-02  1.000000E+09  1.000000E+05  2.316376E+17  2.013217E+17  9.007258E+08  2.013217E+17  5.000000E-01 -6.054250E-10
      4  1.933746803691E-01  1.000000E+09  1.000000E+05  2.436449E+17  7.599003E+16  9.007258E+08  7.599002E+16  5.000000E-01 -8.531966E-10
      5  3.688570511871E-01  1.000000E+09  1.000000E+05  2.541863E+17  5.426596E+16  9.007259E+08  5.426596E+16  5.000000E-01 -1.181810E-09
      6  6.821183655641E-01  1.000000E+09  1.000000E+05  2.710487E+17  5.398832E+16  9.007259E+08  5.398832E+16  5.000000E-01 -1.181810E-09
      7  1.000000000000E+00  1.000000E+09  1.000000E+05  2.882808E+17  5.437669E+16  9.007260E+08  5.437669E+16  5.000000E-01 -1.181810E-09
